"PHON","F1","F2","F3","T1","T2","v","v.1","v.2","v.3","v.4","v.5","v.6","v.7","v.8","v.9","v.10","v.11","v.12","v.13","v.14","v.15","v.16","v.17","v.18"
"ee",342.01752937846,2423.85955748872,2633.45095562875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",797.132867445871,1894.06778750894,2349.89414161364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",442.764907930698,2133.49677869936,2860.34465087946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"oe",316.236615473971,1940.33359172481,2777.86827060982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ue",314.377659912344,1666.32309968454,2664.20917652651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",580.617109642754,1663.12720638312,2698.94036381804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",360.958933688449,2122.49734360449,2810.34283785756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",376.395243989855,1574.1535404305,2930.44740462643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",314.821904418503,2393.98713478358,3133.79780702075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",449.129478359356,1792.3037444937,2911.96924467495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ue",340.282208811954,1740.14331819616,2859.88199858727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",306.924837332566,2576.47877986876,2601.05600801385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",806.356285775025,1292.14124284706,2650.16073327422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",415.320964285556,2139.81267424338,2922.69462251021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ue",309.888350447754,1983.02836228929,3378.86473007738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",585.520341734349,2035.33380415849,3343.20782913158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",439.027851376031,1881.64148899944,2911.47833686425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",911.285888784746,1713.86255236186,2737.41554398669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",405.63848594692,1960.11035779912,2769.8578861177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",316.148362719011,2231.93223941271,2513.25031607591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ue",294.073463172144,2093.98782923075,3160.0993436414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ue",323.032908029463,2072.34352767176,2868.64489408216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",384.733500736883,2370.83543427392,2782.01871063031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",451.119518680698,2302.39099848368,2916.38037733398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",898.43850196442,1350.82299083643,2520.40917917219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",328.300365828844,2485.6512397736,3205.94896728278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",847.320468629022,1679.74879865519,2500.71000848405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",942.161704234584,1290.44519336178,2514.6855006346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",351.222232603804,2438.00030747055,3093.51225876684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",313.825497668628,2486.30810721777,3031.86985196445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ue",325.377577768684,1834.25978105376,2822.9090489691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",404.014512539594,1414.95059404884,2803.49951007596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",348.637879205164,2235.98224299352,2924.46268780308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",360.056339614687,2444.65318770614,2582.31129095288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",304.777229082067,2470.13724438634,3303.56362846442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",340.466710227492,2278.22752595792,2560.89835972974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"oe",436.6448034614,1680.9360566999,2656.45863302496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",672.971471961045,1497.21090120829,2836.59026827801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",323.808627212421,2182.83651137919,2949.16714849538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",309.025717249587,2670.34107992,3177.67694848288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",386.940119337582,2859.2671121872,3076.80621208378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"oe",472.237396864625,1831.03113061044,2979.87406650191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",886.674325345712,1240.65126939673,2952.17313220435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",393.902948793071,1839.30154602561,2618.99548709545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",898.434313850002,1210.7494637748,2657.42310388176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",335.538887114352,2116.69895038008,2904.46242278839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",326.335991071815,2481.48783545676,2662.57715405118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",290.896546224888,2466.30232293549,3026.15158325357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",311.070904459349,2525.54840794123,3223.10845583712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",320.402609126204,2312.89592024985,2774.88691370252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",298.474927194281,2501.69165596398,2881.22915544695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",392.082662530267,2459.09170409616,2589.66247250288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ue",373.038855895715,1916.52473661795,2455.88009298835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",307.184461501644,2145.4078694364,2965.3030904702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",300.303701943825,2349.68987945607,3139.4223320438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",371.746458839806,2350.6331649018,2674.99971624036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",385.875849270689,2228.83597620613,2715.09863042904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ue",327.508962932542,2304.27845447091,3010.68880962787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",477.208416512435,2306.62400800615,2874.06179068457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"iy",462.404059055862,2106.26989880111,2786.27692993439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee",530.126283442055,2264.18150825559,2921.12526109595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",441.41633270971,2042.05968614008,2908.65362306373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",507.725542991784,2083.80810032973,2869.47470555696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",514.17326301188,2070.70615994597,2855.75485029565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",484.88503245003,2065.5027426195,2800.41532798245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",352.883883564855,2207.6830232005,2912.45657658253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",437.284176747249,1994.9801530128,2641.19007718053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ue",293.194722528308,1933.41061848747,2913.27108317278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ue",199.422235009064,1889.96492698434,2670.33953741006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ue",505.860441091692,1810.49982970702,3212.21759597856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",541.337392886918,1893.2558005927,2880.28565385506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",309.107053111264,2208.44650812369,3117.96723067015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",440.318646806573,2270.40205954943,3062.48067700257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",332.711227201476,2337.44836827487,2874.92415344958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",371.549131619052,2248.43001165679,2892.49301535012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",331.387229758908,2112.16664194046,3008.68476341779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",365.293681118498,2313.40577572822,2803.31456828424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",797.382016851473,1586.22638850264,2606.28913936422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",327.157774634681,2222.61872152131,3005.06052535883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",371.211375155647,2055.97989174675,2816.29090542114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",418.942118965923,2053.52109514843,2713.26358787207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",504.436001569116,2101.91156235833,2840.78368397025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",690.297595783193,1378.89365629171,2524.3409344605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",604.833051188453,1749.02375650021,2725.55406913268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",494.559595120621,1785.78918276168,2636.1854030701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",585.851328220084,1719.17490065211,2568.98614862694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",280.70927545041,1975.29786234983,2793.69981621021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",424.382095380559,2122.74321442135,2789.82361505506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",300.302059522201,2220.89350830914,2913.15776876905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",380.759574300194,2036.95276072911,2698.02602305697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",585.945225411409,1842.83094416691,2743.96079568254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",782.224426185763,1562.7847055659,2841.15647619816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",460.666035575652,1878.53949131804,2651.55883537132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",433.395649227607,2096.28517181299,2730.57491478209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",344.414734166498,2075.93751602393,2376.0179783709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",856.100135288191,1654.82062896704,2594.55418930506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",509.665625870733,1910.61205869261,2600.861437692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",493.045356745509,2011.73256895337,2736.49417948605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",349.759560312839,2108.09342716005,2799.68553483522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",375.868005516641,2063.72959222054,2731.92652228314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",411.815830042573,1752.53219425471,2615.89787301535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",353.642571642295,2132.89254276759,2454.3129667105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",450.545498477246,1943.80188864369,2695.46281572051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",559.250151460285,2082.53737083299,2735.79279133973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",487.294145529401,2217.48852693323,2861.90148444583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",394.943682200475,1847.62376143026,2672.25085333492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",583.93443072934,2016.56877637471,2819.90320418028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",691.776386285772,1599.05955031349,2737.13653800268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",753.563290315181,1692.37530103436,2769.78413980661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",661.12860761472,1909.70496365754,2850.37818224716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",567.981110022095,2024.83084941895,2742.02999901026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",503.060343530469,1958.54933844057,2744.03572196981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",333.351993264759,1937.45482804595,2742.59566886897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",325.784294763852,2215.99515855617,3009.78639938629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",510.118962374617,1954.71097081591,2751.66975897566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",639.204385368711,1454.60857853427,2701.36657015712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",748.804130066288,1641.16467232672,2604.65314294601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",505.240286985594,2262.00578599407,2865.38968315672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",565.96053340682,1847.3820446448,2594.29962392212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",536.517394867719,2139.90881346147,2815.53672897313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",649.7818874127,2008.18602344049,2672.82656010795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",521.871141848263,1686.82744008673,2788.50165298486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",347.305816631144,1953.38769343561,2665.11193192864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",501.323191539357,1952.4243079353,2701.04095067312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",321.121392484191,2195.51952658935,2863.48080714099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",411.532132538323,2003.33324572188,2794.22649514049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",375.488381893147,1831.26181045195,2834.76401739478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",470.526709395738,2131.45721910244,2760.0960551506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",520.981663194937,1663.87991912184,2632.57639945784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",346.959218747294,1912.48242478189,2717.56748723349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",808.009862137329,1670.9400310591,2483.22403809056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",420.166834499486,2513.99892956722,3208.99067406664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",455.842512251778,2141.06763862002,2599.53137066237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ue",228.684180286466,1940.30530703148,2717.18015623973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ue",409.668245487334,1628.70878528448,2565.55184039619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",650.753416175141,1330.15105552107,2576.27701594266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",335.873220909459,2062.25379970696,2445.7843894721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",422.289727536332,1881.97765250415,2781.70430683514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",425.884988326731,2123.9667297265,2743.4270832541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",347.108371200456,2435.41095978216,2968.87865042371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",365.560901934292,2055.54138450312,2994.85755653786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",371.64280665574,2258.79418606856,3013.64738452183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",554.157864944905,1865.29537465178,2600.34721032931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",341.961417185507,2247.35330672457,2857.60591364206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",387.233777346167,1977.98386698375,2617.53441291191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",355.773831635339,2108.33545808737,2732.36900298415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",536.198086517731,1794.79994873566,2596.65772703457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",459.403169810046,1901.86916722095,2853.73397380959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",522.288625198634,1781.04360040334,2535.55152513777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",334.839448716064,2047.37137446752,2710.20803531889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",476.976236957534,2087.13373274706,2970.85680656392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",469.712724822569,2294.14013550884,2837.15803172253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",403.399474511476,1789.41221664794,2790.89656171132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",344.358495192544,2075.31540515381,2831.9176685735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",398.607992970679,2230.12668431404,2974.88632824878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",346.398392394465,2056.52386038759,2840.16640816402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",557.733722586402,1942.89808394684,2804.13907849711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",581.927792513897,1867.06809668984,2736.41062143777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ue",470.247408041492,1806.92704481387,2755.36741623709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",495.644184484954,2090.09963343373,2719.18615678136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",492.821756141316,1871.50783244336,2658.45406891959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",459.124650089694,1786.01315477934,2651.6463106183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",834.865780700604,1607.58189439322,2768.46862612885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",330.547586572399,2159.8822041858,2782.40873847177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",417.333705282452,1789.35180180096,2572.60215439456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",482.068661359753,2192.41893837374,2850.21799794372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",335.975079652811,2422.97624665031,3095.2289393586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",393.258785983257,1904.02732299802,2583.94426092448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",313.058282236698,1975.65374343797,2774.15108127789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",427.343912952614,1794.08458909417,2536.8625057291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",453.529143106894,1954.96130228913,2741.38251196029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",514.320971392811,2004.18117061032,2750.88395332074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",368.146027006087,2219.19653878054,2787.74151661695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",491.032534356594,1811.75577443996,2763.92776910912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",583.327859552727,1626.34941059442,2729.67260843689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",480.639064098712,1875.31171853574,2592.98385563756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",376.400969349665,1936.49185891558,2572.69933163277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",849.69464332701,1640.34352044476,3067.33269084515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",325.284810424068,2450.61114404601,2976.55976237861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",811.910231935026,1717.92322564513,2768.55170188253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",363.632335956994,2009.01765437556,2740.63879989666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",419.487403112416,1980.98648095283,2678.25483821684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",345.719279773061,2017.92772920205,2955.70937610638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",427.228980557979,2085.96547879764,2831.88544445744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",510.522940502756,1931.4637679999,2701.25735381273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",540.411663482396,1753.70506284603,2766.40245426245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",429.437448734325,1926.42981957536,2577.55553980966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",490.647956094266,1965.08595780775,2741.85837001288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",330.914386706934,2339.58165762377,2928.1743679575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",337.726103061192,2170.35852336079,2726.33129810213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",333.073753309514,2224.44176589657,2853.25181114181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",772.154074022694,1601.18526266673,2635.70836170455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",327.536966046762,2143.02477734719,2950.11594704046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",518.908833606465,2014.72685367859,2761.28281296885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",537.378098594466,1996.1150142886,2829.50909311737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",701.135971373467,1832.07463508761,2741.58035586513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"oe",496.047301955821,1833.41984557835,2621.53681444833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",336.871421265005,2114.50591407646,2827.20058913318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ee",806.572239601209,1602.84435221138,2572.26214836309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"iy",509.171319908903,2156.1206264322,2741.85367904649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ue",322.368225471488,1993.84023164018,2597.47414278751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
